Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Service Permission Policy for Yatırım Bankacılığı,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFrontFillManagerQA,,,,,,,No,
File Permission Policy for Sermaye Piyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Sermaye Piyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\BAP_BISTECH,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Sermaye Piyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\FixApiLogs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Sermaye Piyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH\FixApiLogs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs\XFrontConnector1,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs\XFrontConnector2,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs\XFrontDropCopy1,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs\XFrontDropCopy2,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs\XFrontRefData,dir,Yes,,,,,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC1,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC1Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC1Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC2,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC2Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC2Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix1,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix1Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix1Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix2,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix2Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix2Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix3Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix3Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix4Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix4Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation1Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation1Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation2Dev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation2Test,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorRef,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorRefDev,,,,,,,No,
Service Permission Policy for Yatirim Bankiciligi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorRefTest,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\GtpSystem\Services\ComplexCrierService,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\GtpSystem\Services\GtpAltibaseConversion\Crier,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\GtpSystem\WebServices,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\GtpDataBridgeEventEmitterGTP2,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\GtpDataBridgeEventEmitterGTP,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\GtpSystem\WebServices\GtpDataBridge,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\ComplexOrderService,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\GtpAltibaseConversion,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\GtpDataBridgeEventEmitterXFront,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\XFrontFillManager,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\GtpSystem\Services\XFrontLogEmitter,dir,Yes,,,,,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqViopConnector1_PT,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqViopConnector2_PT,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqViopDC1_PT,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqViopDC2_PT,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqViopRefData_PT,,,,,,,No,
File Permission Policy for SermayePiyasalari (4),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontServicesTest,dir,Yes,,,,,,,,,,,No,
File Permission Policy for SermayePiyasalari (4),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\XFrontConnectorLogs,dir,Yes,,,,,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (2),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountAccessLog,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (2),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GtpBrRbServiceEOD,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (2),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GtpBrAppServiceEOD,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MultiplexerService,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oms-dbserver,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oms-mediator-market,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oms-mediator-trade,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MatriksVIOPFIX,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oms-mediator-price,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MtxTakas,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SestekLicenseSvc,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek SR,,,,,,,No,
Service Permission Policy for Yatirim Bankaciligi (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek Shepherd,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (3),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Program Files\Sestek,dir,Yes,,,,,,,,,,,No,
SetSecurity Policy Permission for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH\FixApiLogs,dir,Yes,,,,,,,,,,,No,
SetSecurity Policy Permission for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH\FixApiLogs\BistechConnectorFix4,dir,Yes,,,,,,,,,,,No,
SetSecurity Policy Permission for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH\FixApiLogs\BistechConnectorFix3,dir,Yes,,,,,,,,,,,No,
SetSecurity Policy Permission for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH,dir,Yes,,,,,,,,,,,No,
File Permissions Policy for SermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\GtpSystem,dir,Yes,,,,,,,,,,,No,
File Permissions Policy for SermayePiyasalari,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\GtpSystem\Services,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\FixApiLogs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Logs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatirim Bankaciligi (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\NasdaqLogs,dir,Yes,,,,,,,,,,,No,
File Permission for Dijital Kanallar ve Crm,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Cisco\CVP\VXMLServer,dir,Yes,,,,,,,,,,,No,
File Permission for Dijital Kanallar ve Crm,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Cisco\CVP\VXMLServer\applications,dir,Yes,,,,,,,,,,,No,
File Permission for Dijital Kanallar ve Crm (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Program Files\Sestek\SR\conf\Schemes,dir,Yes,,,,,,,,,,,No,
Service Permission for Dijital Kanallar ve Crm,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek SR,,,,,,,No,
Service Permission for Dijital Kanallar ve Crm,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek Shepherd,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC1Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorDC2Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix1Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix2Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix3Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorFix4Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation1Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorQuatation2Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BistechConnectorRefTest,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GtpBistechMageTest,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqFincConnector1_Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqFincConnector2_Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqFincDC1_Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqFincDC2_Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NasdaqFincRefData_Test,,,,,,,No,
Service Permission Policy for Yatırım Bankacılığı (4),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GtpBistech30Mage,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\BISTECH,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\WindowsServices-BISTECH,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\drivers\etc\hosts,file,,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\FixApiLogs,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\FixApiLogsTemp,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Windowsservices,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\BAP_BISTECH,dir,Yes,,,,,,,,,,,No,
File Permission Policy for Yatırım Bankacılığı (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\www10,dir,Yes,,,,,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_01,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_02,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_03,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_04,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_05,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_06,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_07,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_08,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_09,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_10,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_01,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_02,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_03,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_04,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_05,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_06,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_07,,,,,,,No,
Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_08,,,,,,,No,
